1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.002
13,0.001
14,0.001
15,0.077
16,0.072
17,0.055
18,0.172
19,0.156
20,0.133
21,0.167
22,0.485
23,0.463
24,0.484
25,0.457
26,0.482
27,0.478
28,0.464
29,0.446
30,0.428
31,0.48
32,0.461
33,0.485
34,0.478
35,0.427
36,0.493
37,0.474
38,0.456
39,0.462
40,0.477
41,0.441
42,0.457
43,0.465
44,0.483
45,0.469
46,0.452
47,0.577
48,0.564
49,0.569
50,0.558
51,0.587
52,0.565
53,0.551
54,0.587
55,0.564
56,0.59
57,0.716
58,0.736
59,0.727
60,0.721
61,0.742
62,0.705
63,0.728
64,0.739
65,0.722
66,0.736
67,0.721
68,0.717
69,0.736
70,0.747
71,0.803
72,0.84
73,0.823
74,0.819
75,0.805
76,0.814
77,0.812
78,0.816
79,0.826
80,0.808
