1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.012
8,0.012
9,0.014
10,0.012
11,0.014
12,0.012
13,0.014
14,0.012
15,0.012
16,0.012
17,0.012
18,0.012
19,0.012
20,0.012
21,0.012
22,0.012
23,0.014
24,0.012
25,0.012
26,0.141
27,0.131
28,0.139
29,0.145
30,0.136
31,0.136
32,0.133
33,0.144
34,0.147
35,0.507
36,0.507
37,0.507
38,0.507
39,0.507
40,0.507
41,0.507
42,0.507
43,0.507
44,0.507
45,0.507
46,0.507
47,0.507
48,0.507
49,0.507
50,0.507
51,0.507
52,0.507
53,0.507
54,0.507
55,0.507
56,0.507
57,0.507
58,0.507
59,0.507
60,0.507
61,0.507
62,0.507
63,0.507
64,0.507
65,0.507
66,0.507
67,0.507
68,0.507
69,0.507
70,0.507
71,0.507
72,0.507
73,0.507
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,1.0
80,1.0
