1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.005
8,0.005
9,0.005
10,0.005
11,0.005
12,0.004
13,0.002
14,0.003
15,0.003
16,0.002
17,0.004
18,0.002
19,0.003
20,0.001
21,0.001
22,0.001
23,0.001
24,0.005
25,0.001
26,0.08
27,0.082
28,0.077
29,0.079
30,0.069
31,0.079
32,0.061
33,0.058
34,0.065
35,0.366
36,0.662
37,0.684
38,0.685
39,0.704
40,0.672
41,0.674
42,0.684
43,0.712
44,0.704
45,0.724
46,0.728
47,0.71
48,0.721
49,0.688
50,0.705
51,0.734
52,0.753
53,0.707
54,0.752
55,0.694
56,0.716
57,0.708
58,0.718
59,0.838
60,0.834
61,0.839
62,0.841
63,0.832
64,0.839
65,0.981
66,0.979
67,0.974
68,0.974
69,0.981
70,0.985
71,0.973
72,0.979
73,0.981
74,0.982
75,0.975
76,0.985
77,0.978
78,0.982
79,0.981
80,0.982
