1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.009
37,0.01
38,0.011
39,0.01
40,0.013
41,0.01
42,0.015
43,0.011
44,0.01
45,0.741
46,0.717
47,0.738
48,0.744
49,0.704
50,0.71
51,0.704
52,0.705
53,0.727
54,0.72
55,0.716
56,0.727
57,0.731
58,0.72
59,0.711
60,0.721
61,0.744
62,0.819
63,0.799
64,0.799
65,0.833
66,0.813
67,0.827
68,0.823
69,0.815
70,0.821
71,0.8
72,0.828
73,0.803
74,0.955
75,0.964
76,0.966
77,0.963
78,0.97
79,0.944
80,0.962
