1,0.004437422676549153
2,0.053168911364435835
3,0.08925162870452093
4,0.22855559930488728
5,0.3345435695891718
6,0.4032761092759009
7,0.49039856342661337
8,0.5471958878093237
9,0.6339482312424048
10,0.6735708247938189
11,0.7281824372040814
12,0.7513340672409669
13,0.7919029694282942
14,0.810858676816077
15,0.8376368307464653
16,0.84887871808578
17,0.87383332942497
18,0.8833413421227756
19,0.9200735599298033
20,0.931308355877517
21,0.9353941638726113
22,0.9446204231371148
23,0.9498312090526287
24,0.9544482839396858
25,0.9721437437566419
26,0.9758933776569414
27,0.9804582547874721
28,0.982762399203804
29,0.9852501319700623
30,0.98565893945079
