1,0.002282277008092102
2,0.04509809950978721
3,0.22060712070788355
4,0.42342036072131967
5,0.5276876663970727
6,0.5935937966603493
7,0.6273839251054731
8,0.6881073875923654
9,0.7560232120781647
10,0.7898873453557487
11,0.8229848046061875
12,0.8565707946609455
13,0.8891310366149467
14,0.9254888296378615
15,0.9428205596252432
16,0.9511865277286846
17,0.9566577983232637
18,0.963760296391606
19,0.9684897377665018
20,0.9749030696536237
21,0.9775772770293959
22,0.9820042720730924
23,0.9834137725714434
24,0.9869028233671258
25,0.988011107343921
26,0.9906287838784145
27,0.9930131338474534
28,0.9937162342391377
29,0.9950726540029322
30,0.9954464303317291
31,0.9962755054175282
32,0.9969043867423435
