1,0.002532266312120672
2,0.022889800913478735
3,0.13237690807701932
4,0.19173160207437612
5,0.3020566772713173
6,0.4058460501024609
7,0.5080530965291145
8,0.6277985054053209
9,0.7144423823021567
10,0.7740454411236011
11,0.8029603882056627
12,0.8283667941933983
13,0.8782737467231042
14,0.8968276770728346
15,0.9066222901943558
16,0.9157288934682138
17,0.9284083638580313
18,0.9335542190243943
19,0.9450560214579793
20,0.959426336335965
21,0.9670392791485535
22,0.9741328335988462
23,0.9777824368319354
24,0.9823193550172911
25,0.9857916156714881
26,0.9876353795596987
27,0.9887385891830596
28,0.9897187604561704
29,0.990774104502095
30,0.9932746610580215
