1,-5.676603352154609,0.013816729516883128
2,0.2269826732897544,0.568999691599815
3,0.8396309817005172,0.8683235435035734
4,0.9460061841975586,0.953117340009334
5,0.9781535546635627,0.9791545914941712
6,0.993758794443747,0.9938902724302747
7,0.9994065643619227,0.9994082452568344
8,0.9997471004488786,0.9997473920832309
9,0.9999553653091803,0.9999553660375771
10,0.9999765874860725,0.9999765876000735
11,0.9999921687607967,0.9999921688386624
12,0.9999962697523271,0.999996269770251
time: 12.728566408157349
