1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.052
8,0.052
9,0.057
10,0.052
11,0.049
12,0.05
13,0.05
14,0.052
15,0.05
16,0.05
17,0.051
18,0.05
19,0.052
20,0.049
21,0.052
22,0.052
23,0.049
24,0.048
25,0.052
26,0.127
27,0.138
28,0.142
29,0.129
30,0.129
31,0.135
32,0.149
33,0.131
34,0.133
35,0.5
36,0.882
37,0.879
38,0.853
39,0.868
40,0.851
41,0.872
42,0.875
43,0.911
44,0.893
45,0.922
46,0.892
47,0.915
48,0.913
49,0.91
50,0.906
51,0.892
52,0.912
53,0.906
54,0.907
55,0.913
56,0.9
57,0.913
58,0.916
59,0.909
60,0.91
61,0.912
62,0.92
63,0.909
64,0.935
65,0.998
66,1.0
67,0.997
68,0.999
69,1.0
70,0.998
71,0.996
72,0.999
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,1.0
80,1.0
81,1.0
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0
87,1.0
88,1.0
89,1.0
90,1.0
91,1.0
92,1.0
93,1.0
94,1.0
95,1.0
96,1.0
97,1.0
98,1.0
99,1.0
100,1.0
101,1.0
102,1.0
103,1.0
104,1.0
105,1.0
106,1.0
107,1.0
108,1.0
109,1.0
110,1.0
111,1.0
112,1.0
113,1.0
114,1.0
115,1.0
116,1.0
117,1.0
118,1.0
119,1.0
120,1.0
121,1.0
122,1.0
123,1.0
124,1.0
125,1.0
126,1.0
127,1.0
128,1.0
129,1.0
130,1.0
131,1.0
132,1.0
133,1.0
134,1.0
135,1.0
136,1.0
137,1.0
138,1.0
139,1.0
140,1.0
141,1.0
142,1.0
143,1.0
144,1.0
