1,-54063.5703713012,0.0009162672386900344
2,-41772.5101934661,0.0017979362589476517
3,-31654.8572185979,0.0027213806923846685
4,-23218.34626139145,0.003457858034252615
5,-16643.893457895272,0.005025355210028359
6,-11212.17342735518,0.005949304990558492
7,-7278.844635510575,0.007929925647009499
8,-4300.7244450145845,0.011019108237711722
9,-2424.1458950535043,0.013692780300755537
10,-1843.8840881286537,0.08368927391253665
11,-1361.419571026311,0.12735909403964352
12,-1030.1118742546773,0.1994444731928091
13,-759.0807418231697,0.2500217836506827
14,-525.72168999876,0.321627064351764
15,-334.2972536429197,0.38336677117109874
16,-216.30953939692833,0.42062959969963065
17,-132.35337026577213,0.45552981320980634
18,-74.90190541966918,0.5157629323948394
19,-48.00538678549204,0.553763938161103
20,-29.071893363545595,0.6042432298181128
21,-16.227491884255947,0.6710420301092479
22,-8.85031539466214,0.715681478642561
23,-5.279969190806663,0.7678112050253896
24,-2.6603035354491977,0.819333439138872
25,-0.8783084074051482,0.8484321536307317
26,-0.22348239508558154,0.8679198803805765
27,0.22188680828913998,0.8989955797270317
28,0.5677833302720414,0.907905787399448
29,0.7242916096354097,0.9304404183190629
30,0.7992111801619272,0.9441455400652705
31,0.8480859521861404,0.9543414158651515
32,0.8863142550563535,0.9634016622043862
33,0.9193952123845773,0.971298478779419
34,0.9518368807601687,0.9791188192766906
35,0.9714019583302461,0.9850225025981234
36,0.9782620562860335,0.9882851662179242
37,0.9841572861779667,0.9902108162873442
38,0.9884894550161794,0.9921230413130084
39,0.9922334890980732,0.9943806296784967
40,0.9938480814001689,0.9955324393640231
