1,0.0
2,0.0
3,0.0
4,0.002
5,0.001
6,0.001
7,0.001
8,0.0
9,0.0
10,0.188
11,0.571
12,0.903
13,0.967
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
